Rule Text,JSON Mapping,claude-sonnet-4.6_responses,claude-sonnet-4.6_categories,claude-sonnet-4.6_card_orders,grok-4.1-fast_responses,grok-4.1-fast_categories,grok-4.1-fast_card_orders,gpt-5.2_responses,gpt-5.2_categories,gpt-5.2_card_orders
"If the food is Chili pepper, then it tastes Spicy.","{'Chili pepper': 'P', 'Bell pepper': 'not_P', 'Spicy': 'Q', 'Mild': 'not_Q'}","[['Chili pepper', 'Mild'], ['Chili pepper', 'Mild'], ['Spicy', 'Chili pepper'], ['Chili pepper', 'Spicy'], ['Chili pepper', 'Mild']]","['CORRECT', 'CORRECT', 'MATCHING_BIAS', 'MATCHING_BIAS', 'CORRECT']","[['Mild', 'Bell pepper', 'Chili pepper', 'Spicy'], ['Chili pepper', 'Bell pepper', 'Mild', 'Spicy'], ['Spicy', 'Chili pepper', 'Bell pepper', 'Mild'], ['Bell pepper', 'Chili pepper', 'Spicy', 'Mild'], ['Chili pepper', 'Bell pepper', 'Spicy', 'Mild']]","[['Chili pepper', 'Spicy'], ['Chili pepper', 'Spicy'], ['Chili pepper', 'Spicy'], ['Chili pepper', 'Spicy'], ['Chili pepper', 'Spicy']]","['MATCHING_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS']","[['Mild', 'Bell pepper', 'Chili pepper', 'Spicy'], ['Chili pepper', 'Bell pepper', 'Mild', 'Spicy'], ['Spicy', 'Chili pepper', 'Bell pepper', 'Mild'], ['Bell pepper', 'Chili pepper', 'Spicy', 'Mild'], ['Chili pepper', 'Bell pepper', 'Spicy', 'Mild']]","[['Chili pepper', 'Mild'], ['Chili pepper', 'Mild'], ['Chili pepper', 'Mild'], ['Chili pepper', 'Mild'], ['Chili pepper', 'Mild']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Mild', 'Bell pepper', 'Chili pepper', 'Spicy'], ['Chili pepper', 'Bell pepper', 'Mild', 'Spicy'], ['Spicy', 'Chili pepper', 'Bell pepper', 'Mild'], ['Bell pepper', 'Chili pepper', 'Spicy', 'Mild'], ['Chili pepper', 'Bell pepper', 'Spicy', 'Mild']]"
"If the planet is Earth, then the moon is One.","{'Earth': 'P', 'Mars': 'not_P', 'One': 'Q', 'Two': 'not_Q'}","[['Earth', 'Two'], ['Earth', 'Two'], ['Earth', 'Two'], ['Earth', 'Two'], ['Earth', 'Two']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Earth', 'Two', 'Mars', 'One'], ['Two', 'Earth', 'One', 'Mars'], ['One', 'Mars', 'Two', 'Earth'], ['Earth', 'Mars', 'One', 'Two'], ['One', 'Earth', 'Mars', 'Two']]","[['Earth', 'Two'], ['Earth', 'Two'], ['Earth', 'Two'], ['Earth', 'Two'], ['Earth', 'Two']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Earth', 'Two', 'Mars', 'One'], ['Two', 'Earth', 'One', 'Mars'], ['One', 'Mars', 'Two', 'Earth'], ['Earth', 'Mars', 'One', 'Two'], ['One', 'Earth', 'Mars', 'Two']]","[['Earth', 'Two'], ['Earth', 'Two'], ['Earth', 'Two'], ['Earth', 'Two'], ['Earth', 'Two']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Earth', 'Two', 'Mars', 'One'], ['Two', 'Earth', 'One', 'Mars'], ['One', 'Mars', 'Two', 'Earth'], ['Earth', 'Mars', 'One', 'Two'], ['One', 'Earth', 'Mars', 'Two']]"
"If the animal is a Seahorse, then the Male carries the Young.","{'Seahorse': 'P', 'Shark': 'not_P', 'Male carries young': 'Q', 'Female carries young': 'not_Q'}","[['Seahorse', 'Female carries young'], ['Seahorse', 'Female carries young'], ['Seahorse', 'Female carries young'], ['**Seahorse', 'Female carries young**'], ['Male carries young', 'Seahorse']]","['CORRECT', 'CORRECT', 'CORRECT', 'NOISE', 'MATCHING_BIAS']","[['Shark', 'Male carries young', 'Seahorse', 'Female carries young'], ['Shark', 'Seahorse', 'Female carries young', 'Male carries young'], ['Seahorse', 'Shark', 'Male carries young', 'Female carries young'], ['Male carries young', 'Female carries young', 'Seahorse', 'Shark'], ['Male carries young', 'Seahorse', 'Female carries young', 'Shark']]","[['Seahorse', 'Male carries young'], ['Seahorse', 'Female carries young'], ['Seahorse', 'Shark', 'Male carries young'], ['Seahorse', 'Male carries young'], ['Seahorse', 'Male carries young', 'Female carries young']]","['MATCHING_BIAS', 'CORRECT', 'LOGIC_ERROR', 'MATCHING_BIAS', 'OVER_SELECTION']","[['Shark', 'Male carries young', 'Seahorse', 'Female carries young'], ['Shark', 'Seahorse', 'Female carries young', 'Male carries young'], ['Seahorse', 'Shark', 'Male carries young', 'Female carries young'], ['Male carries young', 'Female carries young', 'Seahorse', 'Shark'], ['Male carries young', 'Seahorse', 'Female carries young', 'Shark']]","[['Seahorse', 'Female carries young'], ['Seahorse', 'Male carries young'], ['Seahorse', 'Female carries young'], ['Male carries young', 'Female carries young', 'Seahorse'], ['Male carries young', 'Female carries young', 'Seahorse']]","['CORRECT', 'MATCHING_BIAS', 'CORRECT', 'OVER_SELECTION', 'OVER_SELECTION']","[['Shark', 'Male carries young', 'Seahorse', 'Female carries young'], ['Shark', 'Seahorse', 'Female carries young', 'Male carries young'], ['Seahorse', 'Shark', 'Male carries young', 'Female carries young'], ['Male carries young', 'Female carries young', 'Seahorse', 'Shark'], ['Male carries young', 'Seahorse', 'Female carries young', 'Shark']]"
"If the battery is AA, then the volts are 1.5.","{'AA': 'P', '9V': 'not_P', '1.5': 'Q', '9': 'not_Q'}","[['AA', '9'], ['9V', 'AA'], ['AA', '9'], ['9', 'AA'], ['AA', '9']]","['CORRECT', 'LOGIC_ERROR', 'CORRECT', 'CORRECT', 'CORRECT']","[['9', 'AA', '9V', '1.5'], ['9V', '9', '1.5', 'AA'], ['9V', 'AA', '9', '1.5'], ['1.5', '9V', '9', 'AA'], ['AA', '9V', '9', '1.5']]","[['AA', '9V'], ['AA', '9V'], ['AA', '9'], ['AA', '9V'], ['AA', '9']]","['LOGIC_ERROR', 'LOGIC_ERROR', 'CORRECT', 'LOGIC_ERROR', 'CORRECT']","[['9', 'AA', '9V', '1.5'], ['9V', '9', '1.5', 'AA'], ['9V', 'AA', '9', '1.5'], ['1.5', '9V', '9', 'AA'], ['AA', '9V', '9', '1.5']]","[['AA', '9V'], ['AA', '9'], ['AA', '9'], ['AA', '9'], ['AA', '9']]","['LOGIC_ERROR', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['9', 'AA', '9V', '1.5'], ['9V', '9', '1.5', 'AA'], ['9V', 'AA', '9', '1.5'], ['1.5', '9V', '9', 'AA'], ['AA', '9V', '9', '1.5']]"
"If the animal is a Parrot, then it can Mimic speech.","{'Parrot': 'P', 'Crow': 'not_P', 'Mimics speech': 'Q', 'Cannot mimic': 'not_Q'}","[['Parrot', 'Cannot mimic'], ['Parrot', 'Cannot mimic'], ['Parrot', 'Cannot mimic'], ['Cannot mimic', 'Parrot'], ['Parrot', 'Cannot mimic']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Mimics speech', 'Parrot', 'Cannot mimic', 'Crow'], ['Parrot', 'Crow', 'Cannot mimic', 'Mimics speech'], ['Mimics speech', 'Cannot mimic', 'Parrot', 'Crow'], ['Cannot mimic', 'Crow', 'Mimics speech', 'Parrot'], ['Mimics speech', 'Parrot', 'Crow', 'Cannot mimic']]","[['Mimics speech', 'Parrot'], ['Parrot', 'Cannot mimic'], ['Parrot', 'Mimics speech'], ['Parrot', 'Mimics speech'], ['Mimics speech', 'Parrot']]","['MATCHING_BIAS', 'CORRECT', 'MATCHING_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS']","[['Mimics speech', 'Parrot', 'Cannot mimic', 'Crow'], ['Parrot', 'Crow', 'Cannot mimic', 'Mimics speech'], ['Mimics speech', 'Cannot mimic', 'Parrot', 'Crow'], ['Cannot mimic', 'Crow', 'Mimics speech', 'Parrot'], ['Mimics speech', 'Parrot', 'Crow', 'Cannot mimic']]","[['Parrot', 'Cannot mimic'], ['Parrot', 'Cannot mimic'], ['Mimics speech', 'Cannot mimic', 'Parrot'], ['Parrot', 'Cannot mimic'], ['Parrot', 'Cannot mimic']]","['CORRECT', 'CORRECT', 'OVER_SELECTION', 'CORRECT', 'CORRECT']","[['Mimics speech', 'Parrot', 'Cannot mimic', 'Crow'], ['Parrot', 'Crow', 'Cannot mimic', 'Mimics speech'], ['Mimics speech', 'Cannot mimic', 'Parrot', 'Crow'], ['Cannot mimic', 'Crow', 'Mimics speech', 'Parrot'], ['Mimics speech', 'Parrot', 'Crow', 'Cannot mimic']]"
"If the animal is a Shark, then it lives in Water.","{'Shark': 'P', 'Eagle': 'not_P', 'Water': 'Q', 'Land': 'not_Q'}","[['Shark', 'Land'], ['Shark', 'Land'], ['Water', 'Shark'], ['Shark', 'Land'], ['Water', 'Shark']]","['CORRECT', 'CORRECT', 'MATCHING_BIAS', 'CORRECT', 'MATCHING_BIAS']","[['Shark', 'Land', 'Eagle', 'Water'], ['Water', 'Shark', 'Land', 'Eagle'], ['Eagle', 'Land', 'Water', 'Shark'], ['Land', 'Shark', 'Water', 'Eagle'], ['Land', 'Eagle', 'Water', 'Shark']]","[['Shark', 'Land'], ['Shark', 'Land'], ['Shark', 'Water'], ['Shark', 'Land'], ['Shark', 'Land']]","['CORRECT', 'CORRECT', 'MATCHING_BIAS', 'CORRECT', 'CORRECT']","[['Shark', 'Land', 'Eagle', 'Water'], ['Water', 'Shark', 'Land', 'Eagle'], ['Eagle', 'Land', 'Water', 'Shark'], ['Land', 'Shark', 'Water', 'Eagle'], ['Land', 'Eagle', 'Water', 'Shark']]","[['Shark', 'Land'], ['Shark', 'Land'], ['Shark', 'Land'], ['Shark', 'Land'], ['Shark', 'Land']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Shark', 'Land', 'Eagle', 'Water'], ['Water', 'Shark', 'Land', 'Eagle'], ['Eagle', 'Land', 'Water', 'Shark'], ['Land', 'Shark', 'Water', 'Eagle'], ['Land', 'Eagle', 'Water', 'Shark']]"
"If the metal is Iron, then it is magnetic.","{'Iron': 'P', 'Copper': 'not_P', 'Magnetic': 'Q', 'Non-magnetic': 'not_Q'}","[['Iron', 'Non-magnetic'], ['Non-magnetic', 'Iron'], ['Non-magnetic', 'Iron'], ['Iron', 'Non-magnetic'], ['Non-magnetic', 'Iron']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Magnetic', 'Copper', 'Iron', 'Non-magnetic'], ['Non-magnetic', 'Magnetic', 'Copper', 'Iron'], ['Magnetic', 'Non-magnetic', 'Copper', 'Iron'], ['Iron', 'Copper', 'Magnetic', 'Non-magnetic'], ['Non-magnetic', 'Iron', 'Copper', 'Magnetic']]","[['Iron', 'Magnetic'], ['Magnetic', 'Iron'], ['Iron', 'Magnetic'], ['Iron', 'Non-magnetic'], ['Iron', 'Non-magnetic']]","['MATCHING_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS', 'CORRECT', 'CORRECT']","[['Magnetic', 'Copper', 'Iron', 'Non-magnetic'], ['Non-magnetic', 'Magnetic', 'Copper', 'Iron'], ['Magnetic', 'Non-magnetic', 'Copper', 'Iron'], ['Iron', 'Copper', 'Magnetic', 'Non-magnetic'], ['Non-magnetic', 'Iron', 'Copper', 'Magnetic']]","[['Magnetic', 'Iron'], ['Magnetic', 'Iron'], ['Magnetic', 'Iron'], ['Iron', 'Non-magnetic'], ['Iron', 'Non-magnetic']]","['MATCHING_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS', 'CORRECT', 'CORRECT']","[['Magnetic', 'Copper', 'Iron', 'Non-magnetic'], ['Non-magnetic', 'Magnetic', 'Copper', 'Iron'], ['Magnetic', 'Non-magnetic', 'Copper', 'Iron'], ['Iron', 'Copper', 'Magnetic', 'Non-magnetic'], ['Non-magnetic', 'Iron', 'Copper', 'Magnetic']]"
"If the fruit is a Lemon, then the taste is Sour.","{'Lemon': 'P', 'Mango': 'not_P', 'Sour': 'Q', 'Sweet': 'not_Q'}","[['Lemon', 'Sweet'], ['Lemon', 'Sweet'], ['Lemon', 'Sweet'], ['Lemon', 'Sweet'], ['Lemon', 'Sweet']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Mango', 'Lemon', 'Sour', 'Sweet'], ['Lemon', 'Mango', 'Sour', 'Sweet'], ['Sweet', 'Mango', 'Sour', 'Lemon'], ['Lemon', 'Sour', 'Mango', 'Sweet'], ['Sour', 'Sweet', 'Mango', 'Lemon']]","[['Lemon', 'Sweet'], ['Lemon', 'Sweet'], ['Lemon', 'Sweet'], ['Lemon', 'Sweet'], ['Lemon', 'Sour']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'MATCHING_BIAS']","[['Mango', 'Lemon', 'Sour', 'Sweet'], ['Lemon', 'Mango', 'Sour', 'Sweet'], ['Sweet', 'Mango', 'Sour', 'Lemon'], ['Lemon', 'Sour', 'Mango', 'Sweet'], ['Sour', 'Sweet', 'Mango', 'Lemon']]","[['Lemon', 'Sweet'], ['Lemon', 'Sweet'], ['Lemon', 'Sweet'], ['Lemon', 'Sweet'], ['Lemon', 'Sweet']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Mango', 'Lemon', 'Sour', 'Sweet'], ['Lemon', 'Mango', 'Sour', 'Sweet'], ['Sweet', 'Mango', 'Sour', 'Lemon'], ['Lemon', 'Sour', 'Mango', 'Sweet'], ['Sour', 'Sweet', 'Mango', 'Lemon']]"
"If the planet is Saturn, then it has Rings.","{'Saturn': 'P', 'Mars': 'not_P', 'Rings': 'Q', 'No rings': 'not_Q'}","[['Saturn', 'No rings'], ['Saturn', 'No rings'], ['Saturn', 'No rings'], ['Saturn', 'No rings'], ['No rings', 'Saturn']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Mars', 'Rings', 'Saturn', 'No rings'], ['No rings', 'Mars', 'Saturn', 'Rings'], ['Mars', 'No rings', 'Saturn', 'Rings'], ['Saturn', 'Mars', 'Rings', 'No rings'], ['No rings', 'Rings', 'Mars', 'Saturn']]","[['Saturn', 'No rings'], ['Saturn', 'No rings'], ['Saturn', 'No rings'], ['Saturn', 'No rings'], ['Saturn', 'No rings']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Mars', 'Rings', 'Saturn', 'No rings'], ['No rings', 'Mars', 'Saturn', 'Rings'], ['Mars', 'No rings', 'Saturn', 'Rings'], ['Saturn', 'Mars', 'Rings', 'No rings'], ['No rings', 'Rings', 'Mars', 'Saturn']]","[['Saturn', 'No rings'], ['Saturn', 'No rings'], ['Saturn', 'No rings'], ['Saturn', 'No rings'], ['Rings', 'Saturn']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'MATCHING_BIAS']","[['Mars', 'Rings', 'Saturn', 'No rings'], ['No rings', 'Mars', 'Saturn', 'Rings'], ['Mars', 'No rings', 'Saturn', 'Rings'], ['Saturn', 'Mars', 'Rings', 'No rings'], ['No rings', 'Rings', 'Mars', 'Saturn']]"
"If the insect is a Firefly, then it Glows.","{'Firefly': 'P', 'Beetle': 'not_P', 'Glows': 'Q', 'Does not glow': 'not_Q'}","[['**Firefly', 'Does not glow**'], ['Firefly', 'Does not glow'], ['Firefly', 'Does not glow'], ['Firefly', 'Does not glow'], ['Firefly', 'Does not glow']]","['NOISE', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Glows', 'Does not glow', 'Firefly', 'Beetle'], ['Firefly', 'Does not glow', 'Glows', 'Beetle'], ['Glows', 'Beetle', 'Firefly', 'Does not glow'], ['Beetle', 'Does not glow', 'Glows', 'Firefly'], ['Firefly', 'Beetle', 'Does not glow', 'Glows']]","[['Firefly', 'Does not glow'], ['Firefly', 'Glows'], ['Firefly', 'Glows'], ['Firefly', 'Does not glow'], ['Firefly', 'Does not glow']]","['CORRECT', 'MATCHING_BIAS', 'MATCHING_BIAS', 'CORRECT', 'CORRECT']","[['Glows', 'Does not glow', 'Firefly', 'Beetle'], ['Firefly', 'Does not glow', 'Glows', 'Beetle'], ['Glows', 'Beetle', 'Firefly', 'Does not glow'], ['Beetle', 'Does not glow', 'Glows', 'Firefly'], ['Firefly', 'Beetle', 'Does not glow', 'Glows']]","[['Glows', 'Does not glow', 'Firefly'], ['Firefly', 'Does not glow'], ['Firefly', 'Does not glow'], ['Firefly', 'Does not glow'], ['Firefly', 'Does not glow']]","['OVER_SELECTION', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Glows', 'Does not glow', 'Firefly', 'Beetle'], ['Firefly', 'Does not glow', 'Glows', 'Beetle'], ['Glows', 'Beetle', 'Firefly', 'Does not glow'], ['Beetle', 'Does not glow', 'Glows', 'Firefly'], ['Firefly', 'Beetle', 'Does not glow', 'Glows']]"
"If the bird is a Penguin, then it cannot Fly.","{'Penguin': 'P', 'Eagle': 'not_P', 'Cannot fly': 'Q', 'Can fly': 'not_Q'}","[['Can fly', 'Penguin'], ['Can fly', 'Penguin'], ['Cannot fly', 'Penguin'], ['Penguin', 'Can fly'], ['Can fly', 'Penguin']]","['CORRECT', 'CORRECT', 'MATCHING_BIAS', 'CORRECT', 'CORRECT']","[['Can fly', 'Penguin', 'Eagle', 'Cannot fly'], ['Can fly', 'Eagle', 'Cannot fly', 'Penguin'], ['Cannot fly', 'Can fly', 'Eagle', 'Penguin'], ['Penguin', 'Can fly', 'Cannot fly', 'Eagle'], ['Can fly', 'Penguin', 'Cannot fly', 'Eagle']]","[['Can fly', 'Penguin'], ['Can fly', 'Penguin'], ['Penguin', 'Can fly'], ['Penguin', 'Can fly'], ['Penguin', 'Can fly']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Can fly', 'Penguin', 'Eagle', 'Cannot fly'], ['Can fly', 'Eagle', 'Cannot fly', 'Penguin'], ['Cannot fly', 'Can fly', 'Eagle', 'Penguin'], ['Penguin', 'Can fly', 'Cannot fly', 'Eagle'], ['Can fly', 'Penguin', 'Cannot fly', 'Eagle']]","[['Penguin', 'Can fly'], ['Can fly', 'Penguin'], ['Can fly', 'Penguin'], ['Penguin', 'Can fly'], ['Can fly', 'Penguin']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Can fly', 'Penguin', 'Eagle', 'Cannot fly'], ['Can fly', 'Eagle', 'Cannot fly', 'Penguin'], ['Cannot fly', 'Can fly', 'Eagle', 'Penguin'], ['Penguin', 'Can fly', 'Cannot fly', 'Eagle'], ['Can fly', 'Penguin', 'Cannot fly', 'Eagle']]"
"If the gas is Oxygen, then it supports Combustion.","{'Oxygen': 'P', 'Nitrogen': 'not_P', 'Supports combustion': 'Q', 'Does not support combustion': 'not_Q'}","[['Oxygen', 'Does not support combustion'], ['Oxygen', 'Does not support combustion'], ['Oxygen', 'Does not support combustion'], ['Oxygen', 'Does not support combustion'], ['Oxygen', 'Does not support combustion']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Nitrogen', 'Supports combustion', 'Oxygen', 'Does not support combustion'], ['Supports combustion', 'Oxygen', 'Does not support combustion', 'Nitrogen'], ['Nitrogen', 'Does not support combustion', 'Oxygen', 'Supports combustion'], ['Supports combustion', 'Oxygen', 'Nitrogen', 'Does not support combustion'], ['Nitrogen', 'Supports combustion', 'Does not support combustion', 'Oxygen']]","[['Oxygen', 'Does not support combustion'], ['Oxygen', 'Does not support combustion'], ['Oxygen', 'Does not support combustion'], ['Oxygen', 'Supports combustion'], ['Oxygen', 'Does not support combustion']]","['CORRECT', 'CORRECT', 'CORRECT', 'MATCHING_BIAS', 'CORRECT']","[['Nitrogen', 'Supports combustion', 'Oxygen', 'Does not support combustion'], ['Supports combustion', 'Oxygen', 'Does not support combustion', 'Nitrogen'], ['Nitrogen', 'Does not support combustion', 'Oxygen', 'Supports combustion'], ['Supports combustion', 'Oxygen', 'Nitrogen', 'Does not support combustion'], ['Nitrogen', 'Supports combustion', 'Does not support combustion', 'Oxygen']]","[['Oxygen', 'Does not support combustion'], ['Supports combustion', 'Nitrogen'], ['Oxygen', 'Does not support combustion'], ['Supports combustion', 'Oxygen'], ['Oxygen', 'Does not support combustion']]","['CORRECT', 'LOGIC_ERROR', 'CORRECT', 'MATCHING_BIAS', 'CORRECT']","[['Nitrogen', 'Supports combustion', 'Oxygen', 'Does not support combustion'], ['Supports combustion', 'Oxygen', 'Does not support combustion', 'Nitrogen'], ['Nitrogen', 'Does not support combustion', 'Oxygen', 'Supports combustion'], ['Supports combustion', 'Oxygen', 'Nitrogen', 'Does not support combustion'], ['Nitrogen', 'Supports combustion', 'Does not support combustion', 'Oxygen']]"
"If the material is Wood, then it Floats on water.","{'Wood': 'P', 'Steel': 'not_P', 'Floats': 'Q', 'Sinks': 'not_Q'}","[['Wood', 'Sinks'], ['Wood', 'Sinks'], ['Wood', 'Sinks'], ['Wood', 'Sinks'], ['Wood', 'Sinks']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Wood', 'Floats', 'Steel', 'Sinks'], ['Wood', 'Sinks', 'Floats', 'Steel'], ['Steel', 'Sinks', 'Wood', 'Floats'], ['Sinks', 'Steel', 'Wood', 'Floats'], ['Wood', 'Sinks', 'Steel', 'Floats']]","[['Wood', 'Sinks'], ['Wood', 'Sinks'], ['Wood', 'Sinks'], ['Wood', 'Sinks'], ['Wood', 'Sinks']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Wood', 'Floats', 'Steel', 'Sinks'], ['Wood', 'Sinks', 'Floats', 'Steel'], ['Steel', 'Sinks', 'Wood', 'Floats'], ['Sinks', 'Steel', 'Wood', 'Floats'], ['Wood', 'Sinks', 'Steel', 'Floats']]","[['Wood', 'Sinks'], ['Wood', 'Sinks'], ['Wood', 'Sinks'], ['Wood', 'Sinks'], ['Wood', 'Floats']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'MATCHING_BIAS']","[['Wood', 'Floats', 'Steel', 'Sinks'], ['Wood', 'Sinks', 'Floats', 'Steel'], ['Steel', 'Sinks', 'Wood', 'Floats'], ['Sinks', 'Steel', 'Wood', 'Floats'], ['Wood', 'Sinks', 'Steel', 'Floats']]"
"If the reptile is a Chameleon, then it Changes color.","{'Chameleon': 'P', 'Lizard': 'not_P', 'Changes color': 'Q', 'Stays same color': 'not_Q'}","[['**Chameleon', 'Stays same color**'], ['Chameleon', 'Changes color'], ['Chameleon', 'Stays same color'], ['Chameleon', 'Stays same color'], ['Chameleon', 'Stays same color']]","['NOISE', 'MATCHING_BIAS', 'CORRECT', 'CORRECT', 'CORRECT']","[['Changes color', 'Chameleon', 'Stays same color', 'Lizard'], ['Lizard', 'Changes color', 'Chameleon', 'Stays same color'], ['Chameleon', 'Changes color', 'Stays same color', 'Lizard'], ['Stays same color', 'Chameleon', 'Lizard', 'Changes color'], ['Lizard', 'Chameleon', 'Changes color', 'Stays same color']]","[['Chameleon', 'Stays same color'], ['Chameleon', 'Lizard'], ['Chameleon', 'Stays same color'], ['Chameleon', 'Stays same color'], ['Chameleon', 'Stays same color']]","['CORRECT', 'LOGIC_ERROR', 'CORRECT', 'CORRECT', 'CORRECT']","[['Changes color', 'Chameleon', 'Stays same color', 'Lizard'], ['Lizard', 'Changes color', 'Chameleon', 'Stays same color'], ['Chameleon', 'Changes color', 'Stays same color', 'Lizard'], ['Stays same color', 'Chameleon', 'Lizard', 'Changes color'], ['Lizard', 'Chameleon', 'Changes color', 'Stays same color']]","[['Changes color', 'Lizard'], ['Chameleon', 'Stays same color'], ['Chameleon', 'Stays same color'], ['Chameleon', 'Stays same color'], ['Chameleon', 'Stays same color']]","['LOGIC_ERROR', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Changes color', 'Chameleon', 'Stays same color', 'Lizard'], ['Lizard', 'Changes color', 'Chameleon', 'Stays same color'], ['Chameleon', 'Changes color', 'Stays same color', 'Lizard'], ['Stays same color', 'Chameleon', 'Lizard', 'Changes color'], ['Lizard', 'Chameleon', 'Changes color', 'Stays same color']]"
"If the star is the Sun, then it is at the center of our Solar system.","{'Sun': 'P', 'Moon': 'not_P', 'Center of solar system': 'Q', 'Not center': 'not_Q'}","[['Sun', 'Not center'], ['Not center', 'Sun'], ['Sun', 'Not center'], ['Sun', 'Not center'], ['Sun', 'Not center']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Center of solar system', 'Sun', 'Moon', 'Not center'], ['Not center', 'Moon', 'Center of solar system', 'Sun'], ['Moon', 'Not center', 'Center of solar system', 'Sun'], ['Center of solar system', 'Sun', 'Not center', 'Moon'], ['Center of solar system', 'Moon', 'Sun', 'Not center']]","[['Sun', 'Center of solar system'], ['Sun', 'Not center'], ['Sun', 'Not center'], ['Sun', 'Center of solar system'], ['Sun', 'Center of solar system']]","['MATCHING_BIAS', 'CORRECT', 'CORRECT', 'MATCHING_BIAS', 'MATCHING_BIAS']","[['Center of solar system', 'Sun', 'Moon', 'Not center'], ['Not center', 'Moon', 'Center of solar system', 'Sun'], ['Moon', 'Not center', 'Center of solar system', 'Sun'], ['Center of solar system', 'Sun', 'Not center', 'Moon'], ['Center of solar system', 'Moon', 'Sun', 'Not center']]","[['Sun', 'Not center'], ['Sun', 'Not center'], ['Sun', 'Not center'], ['Sun', 'Not center'], ['Sun', 'Not center']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Center of solar system', 'Sun', 'Moon', 'Not center'], ['Not center', 'Moon', 'Center of solar system', 'Sun'], ['Moon', 'Not center', 'Center of solar system', 'Sun'], ['Center of solar system', 'Sun', 'Not center', 'Moon'], ['Center of solar system', 'Moon', 'Sun', 'Not center']]"
