Rule Text,JSON Mapping,claude-sonnet-4.6_responses,claude-sonnet-4.6_categories,claude-sonnet-4.6_card_orders,grok-4.1-fast_responses,grok-4.1-fast_categories,grok-4.1-fast_card_orders,gpt-5.2_responses,gpt-5.2_categories,gpt-5.2_card_orders
"If you carry a Firearm, you must have a License.","{'Carries firearm': 'P', 'Carries phone': 'not_P', 'Has license': 'Q', 'No license': 'not_Q'}","[['No license', 'Carries firearm'], ['Carries firearm', 'No license'], ['Carries firearm', 'No license'], ['No license', 'Carries firearm'], ['No license', 'Carries firearm']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['No license', 'Carries firearm', 'Carries phone', 'Has license'], ['Carries phone', 'Carries firearm', 'No license', 'Has license'], ['Has license', 'Carries firearm', 'No license', 'Carries phone'], ['Has license', 'Carries phone', 'No license', 'Carries firearm'], ['Carries phone', 'Has license', 'No license', 'Carries firearm']]","[['Carries firearm', 'Has license'], ['Carries firearm', 'No license'], ['Carries firearm', 'No license'], ['Carries firearm', 'No license'], ['Carries firearm', 'No license']]","['MATCHING_BIAS', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['No license', 'Carries firearm', 'Carries phone', 'Has license'], ['Carries phone', 'Carries firearm', 'No license', 'Has license'], ['Has license', 'Carries firearm', 'No license', 'Carries phone'], ['Has license', 'Carries phone', 'No license', 'Carries firearm'], ['Carries phone', 'Has license', 'No license', 'Carries firearm']]","[['No license', 'Carries firearm'], ['Carries firearm', 'No license'], ['Carries firearm', 'No license'], ['Carries firearm', 'No license'], ['Carries firearm', 'No license']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['No license', 'Carries firearm', 'Carries phone', 'Has license'], ['Carries phone', 'Carries firearm', 'No license', 'Has license'], ['Has license', 'Carries firearm', 'No license', 'Carries phone'], ['Has license', 'Carries phone', 'No license', 'Carries firearm'], ['Carries phone', 'Has license', 'No license', 'Carries firearm']]"
"If a building is Taller than 10 floors, it must have a Fire escape.","{'Tall building': 'P', 'Single floor': 'not_P', 'Has fire escape': 'Q', 'No fire escape': 'not_Q'}","[['Tall building', 'No fire escape'], ['No fire escape', 'Tall building'], ['Tall building', 'No fire escape'], [""'Tall building'"", ""'No fire escape'""], ['Tall building', 'No fire escape']]","['CORRECT', 'CORRECT', 'CORRECT', 'NOISE', 'CORRECT']","[['Has fire escape', 'Tall building', 'Single floor', 'No fire escape'], ['No fire escape', 'Has fire escape', 'Single floor', 'Tall building'], ['Tall building', 'Has fire escape', 'No fire escape', 'Single floor'], ['Single floor', 'Has fire escape', 'No fire escape', 'Tall building'], ['Tall building', 'Has fire escape', 'Single floor', 'No fire escape']]","[['Has fire escape', 'Tall building'], ['No fire escape', 'Tall building'], ['Tall building', 'No fire escape'], ['Tall building', 'No fire escape'], ['Tall building', 'No fire escape']]","['MATCHING_BIAS', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Has fire escape', 'Tall building', 'Single floor', 'No fire escape'], ['No fire escape', 'Has fire escape', 'Single floor', 'Tall building'], ['Tall building', 'Has fire escape', 'No fire escape', 'Single floor'], ['Single floor', 'Has fire escape', 'No fire escape', 'Tall building'], ['Tall building', 'Has fire escape', 'Single floor', 'No fire escape']]","[['Tall building', 'No fire escape'], ['No fire escape', 'Tall building'], ['Tall building', 'No fire escape'], ['Tall building', 'No fire escape'], ['Tall building', 'No fire escape']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Has fire escape', 'Tall building', 'Single floor', 'No fire escape'], ['No fire escape', 'Has fire escape', 'Single floor', 'Tall building'], ['Tall building', 'Has fire escape', 'No fire escape', 'Single floor'], ['Single floor', 'Has fire escape', 'No fire escape', 'Tall building'], ['Tall building', 'Has fire escape', 'Single floor', 'No fire escape']]"
"If you collect a Pension, you must be Retired.","{'Collects pension': 'P', 'Receives salary': 'not_P', 'Retired': 'Q', 'Still working': 'not_Q'}","[['Collects pension', 'Still working'], [""'Collects pension'"", ""'Still working'""], ['Collects pension', 'Still working'], ['Collects pension', 'Still working'], ['**Collects pension', 'Still working**']]","['CORRECT', 'NOISE', 'CORRECT', 'CORRECT', 'NOISE']","[['Retired', 'Still working', 'Collects pension', 'Receives salary'], ['Still working', 'Retired', 'Collects pension', 'Receives salary'], ['Still working', 'Collects pension', 'Retired', 'Receives salary'], ['Collects pension', 'Still working', 'Receives salary', 'Retired'], ['Retired', 'Still working', 'Receives salary', 'Collects pension']]","[['Collects pension', 'Still working'], ['Collects pension', 'Still working'], ['Collects pension', 'Still working'], ['Collects pension', 'Still working'], ['Retired', 'Receives salary']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'LOGIC_ERROR']","[['Retired', 'Still working', 'Collects pension', 'Receives salary'], ['Still working', 'Retired', 'Collects pension', 'Receives salary'], ['Still working', 'Collects pension', 'Retired', 'Receives salary'], ['Collects pension', 'Still working', 'Receives salary', 'Retired'], ['Retired', 'Still working', 'Receives salary', 'Collects pension']]","[['Collects pension', 'Still working'], ['Collects pension', 'Still working'], ['Collects pension', 'Still working'], ['Collects pension', 'Still working'], ['Retired', 'Collects pension']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'MATCHING_BIAS']","[['Retired', 'Still working', 'Collects pension', 'Receives salary'], ['Still working', 'Retired', 'Collects pension', 'Receives salary'], ['Still working', 'Collects pension', 'Retired', 'Receives salary'], ['Collects pension', 'Still working', 'Receives salary', 'Retired'], ['Retired', 'Still working', 'Receives salary', 'Collects pension']]"
"If a driver runs a Red light, they receive a Penalty.","{'Ran red light': 'P', 'Stopped at red': 'not_P', 'Penalty': 'Q', 'No penalty': 'not_Q'}","[['Ran red light', 'No penalty'], ['Penalty', 'Ran red light'], ['Ran red light', 'No penalty'], ['No penalty', 'Ran red light'], ['**Ran red light', 'No penalty**']]","['CORRECT', 'MATCHING_BIAS', 'CORRECT', 'CORRECT', 'NOISE']","[['Ran red light', 'Stopped at red', 'Penalty', 'No penalty'], ['Penalty', 'Stopped at red', 'No penalty', 'Ran red light'], ['No penalty', 'Stopped at red', 'Ran red light', 'Penalty'], ['No penalty', 'Penalty', 'Ran red light', 'Stopped at red'], ['Penalty', 'Stopped at red', 'Ran red light', 'No penalty']]","[['Ran red light', 'No penalty'], ['Ran red light', 'No penalty'], ['Ran red light', 'No penalty'], ['Ran red light', 'No penalty'], ['Ran red light', 'No penalty']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Ran red light', 'Stopped at red', 'Penalty', 'No penalty'], ['Penalty', 'Stopped at red', 'No penalty', 'Ran red light'], ['No penalty', 'Stopped at red', 'Ran red light', 'Penalty'], ['No penalty', 'Penalty', 'Ran red light', 'Stopped at red'], ['Penalty', 'Stopped at red', 'Ran red light', 'No penalty']]","[['Ran red light', 'No penalty'], ['Penalty', 'No penalty'], ['Ran red light', 'No penalty'], ['Penalty', 'No penalty', 'Ran red light'], ['Penalty', 'No penalty', 'Ran red light']]","['CORRECT', 'NOISE', 'CORRECT', 'OVER_SELECTION', 'OVER_SELECTION']","[['Ran red light', 'Stopped at red', 'Penalty', 'No penalty'], ['Penalty', 'Stopped at red', 'No penalty', 'Ran red light'], ['No penalty', 'Stopped at red', 'Ran red light', 'Penalty'], ['No penalty', 'Penalty', 'Ran red light', 'Stopped at red'], ['Penalty', 'Stopped at red', 'Ran red light', 'No penalty']]"
"If you are a Pilot, you must have a valid Medical certificate.","{'Pilot': 'P', 'Passenger': 'not_P', 'Medical certificate': 'Q', 'No certificate': 'not_Q'}","[['Pilot', 'No certificate'], ['Pilot', 'No certificate'], ['No certificate', 'Pilot'], ['Pilot', 'No certificate'], ['Pilot', 'No certificate']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Passenger', 'No certificate', 'Pilot', 'Medical certificate'], ['Passenger', 'Medical certificate', 'No certificate', 'Pilot'], ['No certificate', 'Passenger', 'Medical certificate', 'Pilot'], ['No certificate', 'Passenger', 'Pilot', 'Medical certificate'], ['Passenger', 'Pilot', 'Medical certificate', 'No certificate']]","[['Pilot', 'No certificate'], ['Pilot', 'Medical certificate'], ['Pilot', 'Medical certificate'], ['Pilot', 'No certificate'], ['Pilot', 'Medical certificate']]","['CORRECT', 'MATCHING_BIAS', 'MATCHING_BIAS', 'CORRECT', 'MATCHING_BIAS']","[['Passenger', 'No certificate', 'Pilot', 'Medical certificate'], ['Passenger', 'Medical certificate', 'No certificate', 'Pilot'], ['No certificate', 'Passenger', 'Medical certificate', 'Pilot'], ['No certificate', 'Passenger', 'Pilot', 'Medical certificate'], ['Passenger', 'Pilot', 'Medical certificate', 'No certificate']]","[['Pilot', 'No certificate'], ['Pilot', 'No certificate'], ['Pilot', 'No certificate'], ['Pilot', 'No certificate'], ['Pilot', 'No certificate']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Passenger', 'No certificate', 'Pilot', 'Medical certificate'], ['Passenger', 'Medical certificate', 'No certificate', 'Pilot'], ['No certificate', 'Passenger', 'Medical certificate', 'Pilot'], ['No certificate', 'Passenger', 'Pilot', 'Medical certificate'], ['Passenger', 'Pilot', 'Medical certificate', 'No certificate']]"
"If a product is Recalled, it must be Removed from shelves.","{'Recalled product': 'P', 'Normal product': 'not_P', 'Removed': 'Q', 'Still on shelves': 'not_Q'}","[['Recalled product', 'Still on shelves'], ['Still on shelves', 'Recalled product'], ['Recalled product', 'Still on shelves'], ['Recalled product', 'Still on shelves'], ['Recalled product', 'Still on shelves']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Normal product', 'Still on shelves', 'Recalled product', 'Removed'], ['Still on shelves', 'Normal product', 'Removed', 'Recalled product'], ['Removed', 'Recalled product', 'Still on shelves', 'Normal product'], ['Recalled product', 'Normal product', 'Removed', 'Still on shelves'], ['Normal product', 'Removed', 'Still on shelves', 'Recalled product']]","[['Recalled product', 'Still on shelves'], [""'Recalled product'"", ""'Still on shelves'""], ['Recalled product', 'Still on shelves'], ['Recalled product', 'Still on shelves'], ['Recalled product', 'Still on shelves']]","['CORRECT', 'NOISE', 'CORRECT', 'CORRECT', 'CORRECT']","[['Normal product', 'Still on shelves', 'Recalled product', 'Removed'], ['Still on shelves', 'Normal product', 'Removed', 'Recalled product'], ['Removed', 'Recalled product', 'Still on shelves', 'Normal product'], ['Recalled product', 'Normal product', 'Removed', 'Still on shelves'], ['Normal product', 'Removed', 'Still on shelves', 'Recalled product']]","[['Recalled product', 'Still on shelves'], ['Still on shelves', 'Removed', 'Normal product', 'Recalled product'], ['Recalled product', 'Still on shelves'], ['Recalled product', 'Still on shelves'], ['Recalled product', 'Still on shelves']]","['CORRECT', 'ALL_CARDS', 'CORRECT', 'CORRECT', 'CORRECT']","[['Normal product', 'Still on shelves', 'Recalled product', 'Removed'], ['Still on shelves', 'Normal product', 'Removed', 'Recalled product'], ['Removed', 'Recalled product', 'Still on shelves', 'Normal product'], ['Recalled product', 'Normal product', 'Removed', 'Still on shelves'], ['Normal product', 'Removed', 'Still on shelves', 'Recalled product']]"
"If a minor is Out past curfew, they must have Parental permission.","{'Out past curfew': 'P', 'Home on time': 'not_P', 'Has permission': 'Q', 'No permission': 'not_Q'}","[['No permission', 'Out past curfew'], ['No permission', 'Out past curfew'], ['Out past curfew', 'No permission'], ['Out past curfew', 'No permission'], ['**Out past curfew', 'No permission**']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'NOISE']","[['No permission', 'Has permission', 'Home on time', 'Out past curfew'], ['Home on time', 'No permission', 'Out past curfew', 'Has permission'], ['Home on time', 'Out past curfew', 'No permission', 'Has permission'], ['Out past curfew', 'Home on time', 'No permission', 'Has permission'], ['Has permission', 'Out past curfew', 'No permission', 'Home on time']]","[['Out past curfew', 'No permission'], ['Out past curfew', 'No permission'], ['Out past curfew', 'No permission'], ['Out past curfew', 'No permission'], ['Out past curfew', 'No permission']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['No permission', 'Has permission', 'Home on time', 'Out past curfew'], ['Home on time', 'No permission', 'Out past curfew', 'Has permission'], ['Home on time', 'Out past curfew', 'No permission', 'Has permission'], ['Out past curfew', 'Home on time', 'No permission', 'Has permission'], ['Has permission', 'Out past curfew', 'No permission', 'Home on time']]","[['No permission', 'Out past curfew'], ['Out past curfew', 'No permission'], ['Out past curfew', 'No permission'], ['Out past curfew', 'No permission'], ['Out past curfew', 'No permission']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['No permission', 'Has permission', 'Home on time', 'Out past curfew'], ['Home on time', 'No permission', 'Out past curfew', 'Has permission'], ['Home on time', 'Out past curfew', 'No permission', 'Has permission'], ['Out past curfew', 'Home on time', 'No permission', 'Has permission'], ['Has permission', 'Out past curfew', 'No permission', 'Home on time']]"
"If a vehicle is Unregistered, it cannot be Driven legally.","{'Unregistered': 'P', 'Registered': 'not_P', 'Cannot drive legally': 'Q', 'Can drive': 'not_Q'}","[['Unregistered', 'Can drive'], ['Unregistered', 'Can drive'], ['Can drive', 'Unregistered'], ['Unregistered', 'Can drive'], ['Cannot drive legally', 'Unregistered']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'MATCHING_BIAS']","[['Unregistered', 'Can drive', 'Registered', 'Cannot drive legally'], ['Registered', 'Cannot drive legally', 'Unregistered', 'Can drive'], ['Registered', 'Cannot drive legally', 'Can drive', 'Unregistered'], ['Unregistered', 'Can drive', 'Cannot drive legally', 'Registered'], ['Can drive', 'Registered', 'Cannot drive legally', 'Unregistered']]","[['Unregistered', 'Can drive'], ['Unregistered', 'Can drive legally'], ['Registered', 'Cannot drive legally'], ['Unregistered', 'Can drive'], ['Can drive', 'Unregistered']]","['CORRECT', 'CONFIRMATION_BIAS', 'LOGIC_ERROR', 'CORRECT', 'CORRECT']","[['Unregistered', 'Can drive', 'Registered', 'Cannot drive legally'], ['Registered', 'Cannot drive legally', 'Unregistered', 'Can drive'], ['Registered', 'Cannot drive legally', 'Can drive', 'Unregistered'], ['Unregistered', 'Can drive', 'Cannot drive legally', 'Registered'], ['Can drive', 'Registered', 'Cannot drive legally', 'Unregistered']]","[['Unregistered', 'Can drive'], ['Unregistered', 'Can drive'], ['Unregistered', 'Can drive'], ['Unregistered', 'Can drive'], ['Can drive', 'Unregistered']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Unregistered', 'Can drive', 'Registered', 'Cannot drive legally'], ['Registered', 'Cannot drive legally', 'Unregistered', 'Can drive'], ['Registered', 'Cannot drive legally', 'Can drive', 'Unregistered'], ['Unregistered', 'Can drive', 'Cannot drive legally', 'Registered'], ['Can drive', 'Registered', 'Cannot drive legally', 'Unregistered']]"
"If you handle Food professionally, you must wear Gloves.","{'Handles food': 'P', 'Cleans floor': 'not_P', 'Wears gloves': 'Q', 'No gloves': 'not_Q'}","[['No gloves', 'Handles food'], ['Handles food', 'No gloves'], ['Handles food', 'No gloves'], ['Handles food', 'No gloves'], ['No gloves', 'Handles food']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['No gloves', 'Cleans floor', 'Wears gloves', 'Handles food'], ['Handles food', 'Wears gloves', 'No gloves', 'Cleans floor'], ['Cleans floor', 'Wears gloves', 'Handles food', 'No gloves'], ['Wears gloves', 'Handles food', 'No gloves', 'Cleans floor'], ['Wears gloves', 'No gloves', 'Cleans floor', 'Handles food']]","[['Wears gloves', 'Handles food'], ['Handles food', 'No gloves'], ['Handles food', 'No gloves'], ['Wears gloves', 'Handles food'], ['Wears gloves', 'Handles food']]","['MATCHING_BIAS', 'CORRECT', 'CORRECT', 'MATCHING_BIAS', 'MATCHING_BIAS']","[['No gloves', 'Cleans floor', 'Wears gloves', 'Handles food'], ['Handles food', 'Wears gloves', 'No gloves', 'Cleans floor'], ['Cleans floor', 'Wears gloves', 'Handles food', 'No gloves'], ['Wears gloves', 'Handles food', 'No gloves', 'Cleans floor'], ['Wears gloves', 'No gloves', 'Cleans floor', 'Handles food']]","[['No gloves', 'Wears gloves', 'Handles food'], ['Handles food', 'No gloves'], ['Wears gloves', 'No gloves', 'Handles food'], ['Handles food', 'No gloves'], ['No gloves', 'Handles food']]","['OVER_SELECTION', 'CORRECT', 'OVER_SELECTION', 'CORRECT', 'CORRECT']","[['No gloves', 'Cleans floor', 'Wears gloves', 'Handles food'], ['Handles food', 'Wears gloves', 'No gloves', 'Cleans floor'], ['Cleans floor', 'Wears gloves', 'Handles food', 'No gloves'], ['Wears gloves', 'Handles food', 'No gloves', 'Cleans floor'], ['Wears gloves', 'No gloves', 'Cleans floor', 'Handles food']]"
"If a tenant breaks the Lease, they forfeit the Deposit.","{'Breaks lease': 'P', 'Honors lease': 'not_P', 'Loses deposit': 'Q', 'Keeps deposit': 'not_Q'}","[['Breaks lease', 'Keeps deposit'], ['Loses deposit', 'Breaks lease'], ['Breaks lease', 'Keeps deposit'], ['Breaks lease', 'Keeps deposit'], ['Breaks lease', 'Keeps deposit']]","['CORRECT', 'MATCHING_BIAS', 'CORRECT', 'CORRECT', 'CORRECT']","[['Keeps deposit', 'Breaks lease', 'Loses deposit', 'Honors lease'], ['Loses deposit', 'Keeps deposit', 'Honors lease', 'Breaks lease'], ['Honors lease', 'Loses deposit', 'Breaks lease', 'Keeps deposit'], ['Honors lease', 'Breaks lease', 'Keeps deposit', 'Loses deposit'], ['Breaks lease', 'Keeps deposit', 'Honors lease', 'Loses deposit']]","[['Breaks lease', 'Keeps deposit'], ['Loses deposit', 'Breaks lease'], ['Breaks lease', 'Keeps deposit'], ['Breaks lease', 'Keeps deposit'], ['Breaks lease', 'Keeps deposit']]","['CORRECT', 'MATCHING_BIAS', 'CORRECT', 'CORRECT', 'CORRECT']","[['Keeps deposit', 'Breaks lease', 'Loses deposit', 'Honors lease'], ['Loses deposit', 'Keeps deposit', 'Honors lease', 'Breaks lease'], ['Honors lease', 'Loses deposit', 'Breaks lease', 'Keeps deposit'], ['Honors lease', 'Breaks lease', 'Keeps deposit', 'Loses deposit'], ['Breaks lease', 'Keeps deposit', 'Honors lease', 'Loses deposit']]","[['Breaks lease', 'Loses deposit'], ['Loses deposit', 'Breaks lease'], ['Breaks lease', 'Loses deposit'], ['Breaks lease', 'Keeps deposit'], ['Breaks lease', 'Keeps deposit']]","['MATCHING_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS', 'CORRECT', 'CORRECT']","[['Keeps deposit', 'Breaks lease', 'Loses deposit', 'Honors lease'], ['Loses deposit', 'Keeps deposit', 'Honors lease', 'Breaks lease'], ['Honors lease', 'Loses deposit', 'Breaks lease', 'Keeps deposit'], ['Honors lease', 'Breaks lease', 'Keeps deposit', 'Loses deposit'], ['Breaks lease', 'Keeps deposit', 'Honors lease', 'Loses deposit']]"
"If you enter a Country illegally, you can be Deported.","{'Illegal entry': 'P', 'Legal entry': 'not_P', 'Can be deported': 'Q', 'Cannot be deported': 'not_Q'}","[['Illegal entry', 'Cannot be deported'], ['Cannot be deported', 'Illegal entry'], ['Cannot be deported', 'Illegal entry'], ['Illegal entry', 'Cannot be deported'], ['Cannot be deported', 'Illegal entry']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Cannot be deported', 'Legal entry', 'Illegal entry', 'Can be deported'], ['Cannot be deported', 'Legal entry', 'Can be deported', 'Illegal entry'], ['Cannot be deported', 'Illegal entry', 'Can be deported', 'Legal entry'], ['Legal entry', 'Cannot be deported', 'Illegal entry', 'Can be deported'], ['Cannot be deported', 'Illegal entry', 'Legal entry', 'Can be deported']]","[['Illegal entry', 'Can be deported'], ['Illegal entry', 'Cannot be deported'], ['Illegal entry', 'Can be deported'], ['Illegal entry', 'Can be deported'], ['Illegal entry', 'Can be deported']]","['MATCHING_BIAS', 'CORRECT', 'MATCHING_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS']","[['Cannot be deported', 'Legal entry', 'Illegal entry', 'Can be deported'], ['Cannot be deported', 'Legal entry', 'Can be deported', 'Illegal entry'], ['Cannot be deported', 'Illegal entry', 'Can be deported', 'Legal entry'], ['Legal entry', 'Cannot be deported', 'Illegal entry', 'Can be deported'], ['Cannot be deported', 'Illegal entry', 'Legal entry', 'Can be deported']]","[['Illegal entry', 'Cannot be deported'], ['Illegal entry', 'Cannot be deported'], ['Illegal entry', 'Cannot be deported'], ['Illegal entry', 'Cannot be deported'], ['Illegal entry', 'Cannot be deported']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Cannot be deported', 'Legal entry', 'Illegal entry', 'Can be deported'], ['Cannot be deported', 'Legal entry', 'Can be deported', 'Illegal entry'], ['Cannot be deported', 'Illegal entry', 'Can be deported', 'Legal entry'], ['Legal entry', 'Cannot be deported', 'Illegal entry', 'Can be deported'], ['Cannot be deported', 'Illegal entry', 'Legal entry', 'Can be deported']]"
"If a patient is Unconscious, doctors must obtain Emergency consent.","{'Unconscious': 'P', 'Conscious': 'not_P', 'Emergency consent': 'Q', 'Normal consent': 'not_Q'}","[['Unconscious', 'Emergency consent'], ['Emergency consent', 'Unconscious'], ['Unconscious', 'Normal consent'], ['Unconscious', 'Normal consent'], ['Unconscious', 'Normal consent']]","['MATCHING_BIAS', 'MATCHING_BIAS', 'CORRECT', 'CORRECT', 'CORRECT']","[['Normal consent', 'Emergency consent', 'Conscious', 'Unconscious'], ['Conscious', 'Normal consent', 'Emergency consent', 'Unconscious'], ['Unconscious', 'Emergency consent', 'Conscious', 'Normal consent'], ['Conscious', 'Emergency consent', 'Unconscious', 'Normal consent'], ['Conscious', 'Unconscious', 'Emergency consent', 'Normal consent']]","[['Unconscious', 'Emergency consent'], ['Unconscious', 'Emergency consent'], ['Unconscious', 'Emergency consent'], ['Unconscious', 'Emergency consent'], ['Unconscious', 'Emergency consent']]","['MATCHING_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS']","[['Normal consent', 'Emergency consent', 'Conscious', 'Unconscious'], ['Conscious', 'Normal consent', 'Emergency consent', 'Unconscious'], ['Unconscious', 'Emergency consent', 'Conscious', 'Normal consent'], ['Conscious', 'Emergency consent', 'Unconscious', 'Normal consent'], ['Conscious', 'Unconscious', 'Emergency consent', 'Normal consent']]","[['Unconscious', 'Emergency consent'], ['Conscious', 'Emergency consent'], ['Unconscious', 'Normal consent'], ['Unconscious', 'Emergency consent'], ['Unconscious', 'Normal consent']]","['MATCHING_BIAS', 'LOGIC_ERROR', 'CORRECT', 'MATCHING_BIAS', 'CORRECT']","[['Normal consent', 'Emergency consent', 'Conscious', 'Unconscious'], ['Conscious', 'Normal consent', 'Emergency consent', 'Unconscious'], ['Unconscious', 'Emergency consent', 'Conscious', 'Normal consent'], ['Conscious', 'Emergency consent', 'Unconscious', 'Normal consent'], ['Conscious', 'Unconscious', 'Emergency consent', 'Normal consent']]"
"If you take a Taxi, you must pay the Fare.","{'Takes taxi': 'P', 'Walks': 'not_P', 'Pays fare': 'Q', 'Does not pay': 'not_Q'}","[['Does not pay', 'Takes taxi'], ['Does not pay', 'Takes taxi'], ['Takes taxi', 'Does not pay'], ['Does not pay', 'Takes taxi'], ['Takes taxi', 'Does not pay']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Walks', 'Does not pay', 'Takes taxi', 'Pays fare'], ['Does not pay', 'Takes taxi', 'Pays fare', 'Walks'], ['Pays fare', 'Takes taxi', 'Does not pay', 'Walks'], ['Pays fare', 'Does not pay', 'Walks', 'Takes taxi'], ['Walks', 'Takes taxi', 'Does not pay', 'Pays fare']]","[['Takes taxi', 'Does not pay'], ['Takes taxi', 'Does not pay'], ['Takes taxi', 'Does not pay'], ['Takes taxi', 'Does not pay'], ['Takes taxi', 'Does not pay']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Walks', 'Does not pay', 'Takes taxi', 'Pays fare'], ['Does not pay', 'Takes taxi', 'Pays fare', 'Walks'], ['Pays fare', 'Takes taxi', 'Does not pay', 'Walks'], ['Pays fare', 'Does not pay', 'Walks', 'Takes taxi'], ['Walks', 'Takes taxi', 'Does not pay', 'Pays fare']]","[['Does not pay', 'Takes taxi'], ['Does not pay', 'Takes taxi'], ['Takes taxi', 'Does not pay'], ['Takes taxi', 'Does not pay'], ['Takes taxi', 'Does not pay']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Walks', 'Does not pay', 'Takes taxi', 'Pays fare'], ['Does not pay', 'Takes taxi', 'Pays fare', 'Walks'], ['Pays fare', 'Takes taxi', 'Does not pay', 'Walks'], ['Pays fare', 'Does not pay', 'Walks', 'Takes taxi'], ['Walks', 'Takes taxi', 'Does not pay', 'Pays fare']]"
"If a student is Caught cheating, they receive a Failing grade.","{'Caught cheating': 'P', 'Honest work': 'not_P', 'Failing grade': 'Q', 'Normal grade': 'not_Q'}","[['Caught cheating', 'Normal grade'], ['Failing grade', 'Caught cheating'], ['Caught cheating', 'Normal grade'], ['Caught cheating', 'Normal grade'], ['Failing grade', 'Caught cheating']]","['CORRECT', 'MATCHING_BIAS', 'CORRECT', 'CORRECT', 'MATCHING_BIAS']","[['Caught cheating', 'Honest work', 'Failing grade', 'Normal grade'], ['Failing grade', 'Caught cheating', 'Normal grade', 'Honest work'], ['Honest work', 'Caught cheating', 'Failing grade', 'Normal grade'], ['Caught cheating', 'Failing grade', 'Honest work', 'Normal grade'], ['Honest work', 'Normal grade', 'Failing grade', 'Caught cheating']]","[['Caught cheating', 'Failing grade'], ['Caught cheating', 'Normal grade'], ['Caught cheating', 'Normal grade'], ['Caught cheating', 'Normal grade'], ['Caught cheating', 'Normal grade']]","['MATCHING_BIAS', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Caught cheating', 'Honest work', 'Failing grade', 'Normal grade'], ['Failing grade', 'Caught cheating', 'Normal grade', 'Honest work'], ['Honest work', 'Caught cheating', 'Failing grade', 'Normal grade'], ['Caught cheating', 'Failing grade', 'Honest work', 'Normal grade'], ['Honest work', 'Normal grade', 'Failing grade', 'Caught cheating']]","[['Caught cheating', 'Normal grade'], ['Caught cheating', 'Normal grade'], ['Caught cheating', 'Normal grade'], ['Caught cheating', 'Normal grade'], ['Caught cheating', 'Normal grade']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Caught cheating', 'Honest work', 'Failing grade', 'Normal grade'], ['Failing grade', 'Caught cheating', 'Normal grade', 'Honest work'], ['Honest work', 'Caught cheating', 'Failing grade', 'Normal grade'], ['Caught cheating', 'Failing grade', 'Honest work', 'Normal grade'], ['Honest work', 'Normal grade', 'Failing grade', 'Caught cheating']]"
